"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.59117863728376e-61,0.595081346133898,1,0.986,3.88024822488019e-57,"2","Rps12"
3.74561572328947e-61,4.38650329594348,0.285,0.017,9.13405850281369e-57,"2","Abca9"
5.19264107771795e-61,2.23714597277545,0.391,0.087,1.2662774532123e-56,"2","Csf2ra"
5.2528226577458e-61,2.83606996451564,0.348,0.05,1.28095333331789e-56,"2","Il10ra"
1.7255129141629e-60,1.81644798164681,0.467,0.125,4.20783579247766e-56,"2","Apbb1ip"
5.00892831825916e-60,3.19124537627859,0.318,0.043,1.22147725969068e-55,"2","Rasgef1b"
7.71072898862312e-60,3.83871709541684,0.317,0.027,1.88033837116563e-55,"2","Ppfia4"
1.01378329711071e-59,2.62152383491327,0.34,0.041,2.47221194833418e-55,"2","Clec4a3"
1.63301886214307e-59,2.27640011526073,0.411,0.092,3.9822797972221e-55,"2","Plekho1"
2.31146665562774e-59,2.10016198471424,0.472,0.158,5.6367425864138e-55,"2","Il10rb"
1.01954128992939e-58,5.75084209693762,0.254,0.007,2.48625338962182e-54,"2","P2ry12"
1.35659588863683e-58,1.14055430509968,0.704,0.481,3.30819473402977e-54,"2","Sh3glb1"
5.09476650509398e-58,3.59795382702805,0.273,0.025,1.24240975993222e-53,"2","Rab7b"
2.04002578296613e-57,0.805327720518559,0.916,0.728,4.97480687434122e-53,"2","Arpc2"
9.24248980716363e-57,3.03813376198255,0.32,0.037,2.25387356437492e-52,"2","Lpl"
1.1609656269679e-56,2.3159820122041,0.329,0.058,2.83113077792393e-52,"2","Slamf7"
1.68958066526076e-56,1.02504527931089,0.613,0.216,4.12021141030488e-52,"2","Fxyd5"
1.29597609921122e-55,0.954141379826914,0.832,0.624,3.16036731553647e-51,"2","Clic1"
1.73665250921366e-55,1.35386019974588,0.733,0.466,4.23500080896843e-51,"2","Capza2"
3.25906018528015e-55,2.15164739702248,0.463,0.159,7.94754416782416e-51,"2","Gns"
3.34735868990362e-55,3.58026350789909,0.287,0.031,8.16286890119896e-51,"2","Ang"
4.08404477961043e-55,0.750078138814217,0.954,0.837,9.959351599558e-51,"2","Cfl1"
5.45967562484427e-55,1.16204526944411,0.751,0.414,1.33139649787452e-50,"2","Zfp36l1"
7.99127530150013e-55,2.38816157083884,0.359,0.074,1.94875239502382e-50,"2","Pid1"
1.76899765059368e-54,1.47720858366738,0.497,0.17,4.31387767073775e-50,"2","Ptpn6"
5.304468241225e-54,1.48753391966695,0.436,0.119,1.29354762530513e-49,"2","Ncf2"
7.59414750985362e-53,1.51251714339062,0.524,0.259,1.8519088117529e-48,"2","Rnf130"
8.32520064581335e-53,2.05428502935026,0.455,0.148,2.03018342948804e-48,"2","Arrb2"
1.60101229734621e-52,1.93774995080173,0.333,0.066,3.90422858830848e-48,"2","Lilr4b"
2.40086497081925e-52,1.466563031222,0.417,0.101,5.85474931783982e-48,"2","Ncf1"
3.62343942214693e-52,0.655623223710963,0.995,0.92,8.83611937484751e-48,"2","Rps28"
4.03995116183363e-52,3.21723071439979,0.302,0.043,9.8518249032475e-48,"2","Ptger4"
6.77307199854845e-52,4.51693293613655,0.254,0.012,1.65168133756602e-47,"2","G530011O06Rik"
9.32604186811768e-52,1.47019003668141,0.459,0.153,2.27424856995918e-47,"2","Tgfb1"
2.27332698850195e-51,2.16985467541107,0.382,0.092,5.54373519416086e-47,"2","Crlf2"
3.33918201456928e-51,1.17619563931575,0.63,0.316,8.14292926072863e-47,"2","Cotl1"
5.45408932152197e-51,2.40835415999841,0.288,0.042,1.33003422194635e-46,"2","Ptafr"
9.67735889854329e-51,2.84227778311052,0.28,0.034,2.35992074099877e-46,"2","Scimp"
1.80666228698115e-50,2.96996985821856,0.336,0.047,4.40572665303222e-46,"2","AU020206"
4.5008893260455e-50,0.601116831334863,0.994,0.937,1.09758687104946e-45,"2","Rpl39"
4.59663412550931e-50,2.60278913753481,0.295,0.052,1.1209351978467e-45,"2","Lat2"
5.46383580999712e-50,2.19500711923577,0.349,0.108,1.3324110006259e-45,"2","Gna12"
1.33957971643769e-49,0.561488615360733,0.998,0.976,3.26669909650496e-45,"2","Rps11"
2.37773953596346e-49,0.831902139332664,0.903,0.754,5.7983556324005e-45,"2","Cdc42"
2.45342190501721e-49,2.0160602468361,0.368,0.077,5.98291465757498e-45,"2","Hck"
2.60806573000853e-49,2.01831542108335,0.392,0.116,6.3600290891988e-45,"2","Tent5a"
2.8556613329392e-49,1.9296666391006,0.365,0.098,6.96381572650553e-45,"2","Tnfaip3"
3.42641011611731e-49,1.19483347152491,0.66,0.461,8.35564370916368e-45,"2","Gdi2"
5.73772206784204e-49,0.566567195084586,1,0.987,1.39920090346396e-44,"2","Rps9"
6.34587173019164e-49,0.711417459655073,0.631,0.224,1.54750428012453e-44,"2","Coro1a"
7.25994759819654e-49,3.05848863794031,0.277,0.033,1.77041082129621e-44,"2","Lrrc25"
1.03737938639746e-48,1.44543742699785,0.37,0.107,2.52975337166884e-44,"2","Lrp1"
1.16484651848895e-48,1.84046430225377,0.446,0.164,2.84059471998715e-44,"2","Ifngr2"
2.63582615047793e-48,1.11445387447098,0.624,0.342,6.42772565055548e-44,"2","Rap1b"
6.14309830763884e-48,1.95944370686293,0.423,0.163,1.49805595330081e-43,"2","Cttnbp2nl"
1.34999061021193e-47,1.30437759767497,0.546,0.268,3.29208710206282e-43,"2","Zfp36l2"
1.57979383493219e-47,2.28630556932137,0.301,0.048,3.85248524586565e-43,"2","Nlrp3"
2.30949949020069e-47,1.7815645144808,0.393,0.09,5.63194545680341e-43,"2","Plbd1"
2.61633959311491e-47,0.482751314046812,0.992,0.899,6.38020573177002e-43,"2","Rpl12"
4.07449604194739e-47,0.995442665216207,0.615,0.249,9.93606604789291e-43,"2","Psmb8"
4.21069835892212e-47,1.6509989140893,0.377,0.125,1.02682090180675e-42,"2","Prkcd"
4.54489658252549e-47,1.26579099063828,0.557,0.229,1.10831848061467e-42,"2","Fam49b"
6.4444587741838e-47,1.60385241802735,0.395,0.115,1.57154571667246e-42,"2","9930111J21Rik2"
7.12767819179942e-47,2.73042897956982,0.312,0.072,1.73815560385221e-42,"2","Tent5c"
1.28206749848961e-46,2.45945162721327,0.302,0.06,3.12644980181677e-42,"2","Camk1d"
1.3099403376658e-46,0.43817626687842,1,0.991,3.19442050743182e-42,"2","Rps24"
1.58560477926011e-46,1.12832969784615,0.569,0.267,3.8666558147037e-42,"2","Socs3"
2.35266303741921e-46,2.26097107898971,0.353,0.069,5.73720408305049e-42,"2","Pik3ap1"
3.15859870682211e-46,1.89306336189619,0.396,0.105,7.70255880645641e-42,"2","Dock10"
5.5621272663217e-46,1.65253058026672,0.528,0.266,1.35638035516521e-41,"2","Abhd12"
5.65169108634576e-46,2.65692921013643,0.301,0.059,1.37822138831628e-41,"2","Glipr1"
1.02076929788749e-45,0.970081181488209,0.683,0.534,2.48924800982842e-41,"2","Sdcbp"
1.16178431110192e-45,1.89151187069512,0.329,0.077,2.83312722105315e-41,"2","Entpd1"
1.3626677771474e-45,1.69899345574018,0.345,0.085,3.32300164135164e-41,"2","Fgl2"
1.54307391663551e-45,1.57669885261401,0.415,0.15,3.76294005310737e-41,"2","Syngr2"
1.54810256441582e-45,1.65744191384238,0.367,0.084,3.77520291358443e-41,"2","Itgam"
2.3856704539917e-45,2.24060583973016,0.3,0.066,5.81769596910416e-41,"2","Il6ra"
6.02947104386074e-45,2.87025375524903,0.282,0.039,1.47034680875588e-40,"2","Cd180"
6.7090659349385e-45,0.465420934941051,0.999,0.983,1.6360728188941e-40,"2","Rps23"
9.27690055957717e-45,2.86709521782328,0.304,0.092,2.26226497045849e-40,"2","Hmox1"
1.25763956631807e-44,1.63457691153977,0.354,0.097,3.06687984642325e-40,"2","Ramp1"
1.4240455538059e-44,1.53441468310693,0.356,0.085,3.47267748751106e-40,"2","Cfh"
1.55738958835106e-44,0.678338552048957,0.987,0.914,3.7978502501529e-40,"2","Rpl10"
3.1236287326571e-44,1.52995783788134,0.492,0.176,7.61728102745761e-40,"2","Rel"
3.68600783087768e-44,2.18828093161949,0.311,0.068,8.98869869637831e-40,"2","Nfkbid"
7.36861044912516e-44,1.40098504819777,0.458,0.169,1.79690934412366e-39,"2","Cmtm7"
8.5635080155398e-44,1.97765324544576,0.382,0.124,2.08829706466954e-39,"2","Lgals3bp"
1.37946236467241e-43,2.26476186441542,0.312,0.06,3.36395692249014e-39,"2","Irf5"
2.4317921194661e-43,0.641617992006552,0.432,0.132,5.93016826253003e-39,"2","Stap1"
3.31750035060493e-43,1.6071231380249,0.522,0.267,8.09005635498519e-39,"2","Epb41l2"
3.40884315147991e-43,0.465132558070398,0.393,0.117,8.3128049091989e-39,"2","AW112010"
6.42202743378894e-43,0.620090432651319,0.695,0.487,1.56607561000377e-38,"2","Cebpb"
7.64997375677603e-43,1.3829786003403,0.485,0.211,1.8655226003274e-38,"2","Tnfaip8"
3.5302053279098e-42,1.65880730887439,0.502,0.194,8.60875871264083e-38,"2","Skap2"
3.64486351038149e-42,1.37868168788331,0.545,0.257,8.8883641564163e-38,"2","Runx1"
1.13910678147513e-41,1.56646782992174,0.405,0.146,2.77782579730526e-37,"2","Rhog"
2.51044324440009e-41,0.253384893631681,0.464,0.131,6.12196689579406e-37,"2","Ighm"
3.49834671553137e-41,2.28633145727372,0.276,0.056,8.53106830049479e-37,"2","Vav1"
7.21059687427655e-41,1.89684596283806,0.32,0.066,1.75837615376108e-36,"2","Igsf6"
7.68903714193397e-41,1.64852430363278,0.481,0.23,1.87504859743202e-36,"2","Scamp2"
8.85982800370498e-41,0.348703559741838,0.643,0.279,2.1605576569835e-36,"2","Arhgdib"
9.05197197371209e-41,1.35182835852925,0.514,0.279,2.20741388550943e-36,"2","Qk"
1.80425333964556e-40,0.95138676628217,0.686,0.421,4.39985219405966e-36,"2","Tln1"
5.12334449127162e-40,2.08623683511664,0.271,0.066,1.2493787876415e-35,"2","Nrros"
6.82938495685536e-40,1.55344764146536,0.391,0.132,1.66541381557875e-35,"2","Ptpre"
7.81938468434787e-40,0.534620796335039,0.997,0.972,1.90683514912507e-35,"2","Rps4x"
1.23840575309065e-39,1.81881312090698,0.259,0.081,3.01997626948685e-35,"2","Mgat4a"
1.40709538747045e-39,1.65532594230311,0.332,0.101,3.43134281188545e-35,"2","Cd302"
1.50805068221274e-39,0.435620489582747,0.997,0.953,3.677532393644e-35,"2","Rps21"
1.68590147322057e-39,0.9891155123795,0.625,0.358,4.11123933259569e-35,"2","Vamp8"
1.8464153792663e-39,0.590482229372784,0.865,0.628,4.5026685438788e-35,"2","Gng5"
3.14698376504159e-39,0.541267324596843,0.995,0.978,7.67423460943043e-35,"2","Rps25"
1.1554327361348e-38,0.460338796777094,0.997,0.971,2.81763827033832e-34,"2","Rplp2"
1.17063369836359e-38,1.24871768764962,0.598,0.376,2.85470733682944e-34,"2","Picalm"
1.22851456802135e-38,0.315277073053517,0.563,0.245,2.99585562557686e-34,"2","Ifi27l2a"
1.47111561809879e-38,1.14918520471191,0.679,0.47,3.5874625462957e-34,"2","Erp29"
1.69708289490558e-38,1.97068141355553,0.312,0.08,4.13850634751674e-34,"2","Blnk"
2.09033916282222e-38,1.88881920532636,0.336,0.114,5.09750108245826e-34,"2","Ninj1"
3.64951863898942e-38,1.70085665111778,0.479,0.228,8.89971615303961e-34,"2","Camk1"
3.79206161572749e-38,1.57502508564536,0.333,0.108,9.24732145611305e-34,"2","Ppp1r18"
4.18252064644989e-38,0.910323919067901,0.699,0.482,1.01994948484327e-33,"2","Tpm3"
4.23359469311853e-38,2.36104468171009,0.277,0.061,1.03240440186388e-33,"2","Milr1"
2.01053738832617e-37,0.654087316780148,0.678,0.389,4.9028964751722e-33,"2","Fosb"
2.07427990034172e-37,1.49408556375265,0.37,0.107,5.05833896497332e-33,"2","Gng2"
2.39176081813794e-37,1.48070347756249,0.389,0.164,5.83254793111119e-33,"2","Gm26532"
2.8794483081833e-37,0.568517264983731,0.304,0.074,7.0218226443358e-33,"2","Ccl6"
3.30072675721706e-37,1.74881387355076,0.441,0.195,8.04915227014952e-33,"2","Marcksl1"
3.63858682539003e-37,0.46543160347441,1,0.988,8.87305783239612e-33,"2","Eef1a1"
4.02894038713176e-37,1.72750064894044,0.47,0.244,9.8249740280595e-33,"2","Rhob"
9.79225976890735e-37,0.762035009627734,0.924,0.857,2.38794046724575e-32,"2","Hspa5"
1.47088608986369e-36,1.81723236168346,0.32,0.107,3.58690281874161e-32,"2","St3gal6"
1.78865163511313e-36,1.9105378362333,0.271,0.067,4.36180587738688e-32,"2","Lcp2"
2.00019560695782e-36,0.424789872601035,0.404,0.161,4.87767700712735e-32,"2","Lgals1"
2.07915824222163e-36,0.457273894977375,0.999,0.981,5.07023528948166e-32,"2","Rpl27a"
2.91085194684512e-36,0.685056184927201,0.957,0.866,7.09840355757652e-32,"2","Atp6v0c"
3.49579188350711e-36,0.395813632950842,0.998,0.968,8.52483808712044e-32,"2","Rps20"
3.62969285280609e-36,1.24859544068321,0.405,0.163,8.85136899085293e-32,"2","Nrp1"
3.86832874360476e-36,0.399694714627603,0.999,0.993,9.43330647415457e-32,"2","Rpl23"
9.90700520905343e-36,0.500096182537416,0.977,0.863,2.41592229027977e-31,"2","Rpl22"
1.4021967129092e-35,1.69368475578288,0.306,0.104,3.41939690410038e-31,"2","Prcp"
2.15049785057843e-35,2.28210723614432,0.3,0.061,5.24420405842057e-31,"2","Ptgs1"
3.85388964310393e-35,1.15205469330595,0.563,0.34,9.39809528367326e-31,"2","Arhgdia"
3.94361131562122e-35,1.94344881825718,0.348,0.101,9.6168905542739e-31,"2","Lpar6"
4.33842708057825e-35,1.67678380209748,0.281,0.064,1.05796882786981e-30,"2","Cd300a"
7.98859313115124e-35,1.127285847593,0.509,0.309,1.94809832096254e-30,"2","Zfhx3"
8.08566602150334e-35,1.25819649166824,0.65,0.497,1.9717705160038e-30,"2","Zfand5"
8.57814970867094e-35,1.6440835881332,0.261,0.074,2.0918675879565e-30,"2","Runx3"
1.16479975239236e-34,1.00282982262335,0.637,0.441,2.840480676184e-30,"2","Lamp2"
3.23301024061278e-34,1.34773949103897,0.362,0.121,7.88401877275833e-30,"2","Arhgap30"
5.22517933319034e-34,1.08125449540505,0.595,0.397,1.2742122321918e-29,"2","Ccnl1"
6.44936753233789e-34,1.16037172156693,0.439,0.215,1.57274276643592e-29,"2","Celf2"
7.9493207999117e-34,0.908491672490756,0.33,0.108,1.93852137026647e-29,"2","Slfn5"
9.83641733075527e-34,0.861023985818696,0.453,0.169,2.39870873027798e-29,"2","Gmfg"
1.32982657027073e-33,1.98199812839602,0.327,0.084,3.24291507426219e-29,"2","Plekho2"
1.66559580480387e-33,1.34884245804757,0.394,0.173,4.06172192959472e-29,"2","Rab8b"
2.36470896047668e-33,1.20295828386424,0.418,0.147,5.76657927101843e-29,"2","Gm2a"
2.62822025775242e-33,1.84854022039814,0.296,0.097,6.40917792055504e-29,"2","Sash1"
4.37637199564336e-33,1.57443637952172,0.303,0.108,1.06722207485759e-28,"2","Egr2"
2.47364263782655e-32,0.44751190772063,0.998,0.986,6.03222493660383e-28,"2","Rpl37a"
2.83667224432937e-32,1.94907778335742,0.367,0.133,6.9175089350216e-28,"2","Tmcc3"
2.84856431538683e-32,1.35572963490881,0.395,0.144,6.94650893950232e-28,"2","Anxa3"
4.30760064027204e-32,2.15644058617431,0.252,0.053,1.05045149213674e-27,"2","Plk3"
4.93736332713927e-32,1.75502647095411,0.271,0.074,1.20402542095618e-27,"2","Bin2"
5.59035096490928e-32,1.52600788907966,0.401,0.162,1.36326298630278e-27,"2","Lmo2"
7.11332342828551e-32,0.447817302457294,0.998,0.975,1.7346550512217e-27,"2","Rpl32"
1.0852042075648e-31,1.72732804439156,0.266,0.08,2.64637898056751e-27,"2","Mmp14"
1.96717859042309e-31,1.87112983727338,0.317,0.089,4.79716171060575e-27,"2","Prex1"
2.07494464899027e-31,1.43545846382712,0.332,0.122,5.05996002102768e-27,"2","Lgals9"
2.61604407293901e-31,0.36972856723297,0.999,0.976,6.37948507626907e-27,"2","Rps16"
4.56321519326547e-31,1.72911336318602,0.313,0.105,1.11278565702972e-26,"2","Fcgrt"
5.40362765193492e-31,2.18777392062575,0.253,0.063,1.31772863920085e-26,"2","Tcirg1"
6.38200438083851e-31,1.21654575501551,0.32,0.115,1.55631558831128e-26,"2","Gpsm3"
8.25473411477964e-31,1.48748377297607,0.341,0.117,2.01299946123016e-26,"2","Itga6"
1.22942929207293e-30,1.35830966234985,0.367,0.16,2.99808627164905e-26,"2","Soat1"
1.3245120090855e-30,0.586651520976836,0.599,0.339,3.22995498535591e-26,"2","Msn"
1.86381934649629e-30,0.414843990881086,0.994,0.955,4.54510985836585e-26,"2","Rpl37"
2.45601483793511e-30,1.84830722405816,0.263,0.079,5.98923778378855e-26,"2","Arhgef6"
3.52828072301527e-30,0.91728325820336,0.596,0.396,8.60406537114504e-26,"2","Rac1"
6.08760799037067e-30,1.423195167916,0.346,0.102,1.48452408453179e-25,"2","Snx20"
7.70498032835357e-30,2.14783500301229,0.256,0.06,1.8789365028723e-25,"2","H2-M3"
1.19730001529088e-29,0.36060722966499,0.998,0.99,2.91973581728835e-25,"2","Rpl30"
1.53626449540996e-29,1.21808942991573,0.274,0.092,3.74633459850673e-25,"2","Ncf4"
2.19548262191935e-29,0.814413202585089,0.423,0.175,5.35390392181252e-25,"2","Slfn2"
2.29171642540586e-29,1.30754437099663,0.337,0.115,5.58857967499472e-25,"2","Dock2"
2.61114169995022e-29,1.4864928897167,0.319,0.13,6.36753014949861e-25,"2","Metrnl"
3.38774246516859e-29,0.385407869293628,0.996,0.976,8.26134877556013e-25,"2","Rpl11"
6.2304150832494e-29,0.476221187194745,0.964,0.889,1.5193490222012e-24,"2","Serf2"
1.20433245587493e-28,1.58271061672215,0.368,0.148,2.93688512689661e-24,"2","Taok3"
1.47702127661892e-28,1.6232213510261,0.255,0.08,3.60186408516291e-24,"2","Pmaip1"
1.84387758574609e-28,1.29201311009221,0.378,0.187,4.49647988060042e-24,"2","Pip4k2a"
1.97800372576717e-28,1.78247378184118,0.263,0.067,4.82355988565583e-24,"2","Myo1f"
2.14832209478776e-28,0.787950072918599,0.613,0.39,5.23889826034943e-24,"2","Psme1"
2.37800055396018e-28,1.14553993333006,0.423,0.195,5.79899215088729e-24,"2","Pycard"
2.99254168351065e-28,0.275537405508446,0.996,0.961,7.29761214940907e-24,"2","Rps15a"
5.22573737375098e-28,2.16627351897209,0.262,0.071,1.27434831596291e-23,"2","Smagp"
5.4206007798792e-28,0.572931681651,0.838,0.714,1.32186770618134e-23,"2","Arpc3"
5.76049237895696e-28,1.91935925442138,0.307,0.101,1.40475367153244e-23,"2","Adam17"
6.09871211675077e-28,1.50609858711633,0.33,0.134,1.48723193679084e-23,"2","Tgif1"
6.25804522008199e-28,0.276478610333957,1,0.999,1.52608690736919e-23,"2","Tpt1"
7.01162460761986e-28,0.460831988701834,0.982,0.903,1.70985477681418e-23,"2","Rack1"
3.25725927139608e-27,0.37440410953479,0.996,0.981,7.94315245922647e-23,"2","Rpl34"
5.14362222468017e-27,1.41826223411263,0.25,0.074,1.25432371571051e-22,"2","Pirb"
9.56489081138842e-27,1.49447323620261,0.275,0.089,2.33249427326518e-22,"2","Arhgap15"
1.47102822479553e-26,0.351967964590956,0.998,0.975,3.58724942898638e-22,"2","Rpl18a"
1.55404043249686e-26,1.6767593408165,0.281,0.1,3.78968299868684e-22,"2","Dnase2a"
1.7372331313062e-26,0.718351286665671,0.458,0.204,4.23641671400329e-22,"2","Emp3"
1.96230520988943e-26,1.55931576478119,0.289,0.106,4.78527748483637e-22,"2","Elmo1"
2.09402221547493e-26,1.05881944290081,0.529,0.327,5.10648257465715e-22,"2","Grb2"
2.20977510775999e-26,0.8781115509608,0.706,0.517,5.38875757778351e-22,"2","Ucp2"
3.01814358792281e-26,1.54651939649734,0.255,0.109,7.36004495350857e-22,"2","Tfe3"
4.53399926471676e-26,1.6895240703628,0.291,0.117,1.10566106069383e-21,"2","Rilpl2"
4.82096583204134e-26,1.37887540910455,0.458,0.254,1.1756407278016e-21,"2","Rbpj"
5.52770095477656e-26,0.39102491285825,0.999,0.993,1.34798515483181e-21,"2","Rps27a"
6.13518964174466e-26,1.73037380341832,0.254,0.065,1.49612734603585e-21,"2","Tifa"
8.50565316278875e-26,1.61083723636036,0.325,0.147,2.07418858027766e-21,"2","Tpp1"
1.29937140910404e-25,0.937950921851374,0.365,0.135,3.16864711824111e-21,"2","Mndal"
1.342854008772e-25,1.01408916368142,0.353,0.134,3.27468378579139e-21,"2","Ifi203"
1.75163670861713e-25,0.321447950350706,0.997,0.989,4.27154127763373e-21,"2","Rps13"
1.90843982371349e-25,0.787015102569359,0.31,0.127,4.65392135410771e-21,"2","Filip1l"
2.45678530686844e-25,0.528780674152125,0.804,0.507,5.99111664932939e-21,"2","Ly6e"
3.76534985022046e-25,1.08488206775918,0.379,0.229,9.18218214474762e-21,"2","Tob2"
5.09335991315154e-25,1.20599629435242,0.299,0.139,1.24206674842113e-20,"2","Orai1"
6.63870573694941e-25,0.977242777019923,0.385,0.202,1.61891478101248e-20,"2","Irf1"
6.99853923852982e-25,1.64993876385139,0.345,0.142,1.70666377870788e-20,"2","Mylip"
1.15457104265485e-24,0.332609973953661,0.999,0.992,2.81553694461811e-20,"2","Rps14"
1.89218399339404e-24,1.67723864567035,0.315,0.106,4.6142798862907e-20,"2","Snap23"
1.95200130260441e-24,1.74757914995093,0.285,0.103,4.76015037653111e-20,"2","Dusp6"
2.27637385222837e-24,1.85590431350764,0.275,0.1,5.55116527604409e-20,"2","Rcbtb2"
3.08367730211567e-24,0.721491450200754,0.768,0.58,7.51985546893928e-20,"2","Ptms"
3.5677860688364e-24,1.26123184973766,0.596,0.47,8.70040310746445e-20,"2","Cltc"
3.84505553526722e-24,0.94569952652415,0.423,0.239,9.37655242830263e-20,"2","Pnp"
4.42857881269869e-24,0.363896004660297,0.997,0.988,1.0799532292647e-19,"2","Rpl26"
4.79339634360499e-24,0.709735164349266,0.297,0.13,1.16891763235151e-19,"2","Tnfaip2"
5.1629342367774e-24,1.19689301549091,0.418,0.243,1.25903314298054e-19,"2","Arhgap17"
5.89671185102126e-24,1.23614957320358,0.304,0.099,1.43797215199004e-19,"2","Trim30a"
7.45834762957724e-24,1.83869730637805,0.256,0.077,1.81879265294871e-19,"2","Scpep1"
1.7601695744831e-23,1.33251782892203,0.337,0.172,4.29234952433449e-19,"2","Wsb1"
2.03982530338234e-23,1.9472949003451,0.262,0.099,4.97431798482818e-19,"2","Sowahc"
3.81329015780941e-23,1.252727105897,0.343,0.201,9.29908937883403e-19,"2","F11r"
4.41294864405919e-23,0.642713366319409,0.616,0.422,1.07614165634028e-18,"2","Arpc5"
4.47103537084292e-23,0.679930151179996,0.793,0.678,1.09030668553375e-18,"2","Atp6v0b"
1.00512497631884e-22,1.44492379527926,0.359,0.167,2.45109776725113e-18,"2","Ifnar1"
1.41647484373214e-22,1.48557252086261,0.253,0.081,3.4542155539252e-18,"2","AI662270"
1.73425216580483e-22,0.322720932850881,0.986,0.936,4.22914733153166e-18,"2","Rpl36"
2.78327944382758e-22,0.475265931409574,0.999,0.998,6.78730525171794e-18,"2","H3f3b"
3.0045464716096e-22,1.01250488872066,0.323,0.139,7.32688702566718e-18,"2","Icam1"
3.03532002660917e-22,1.86324920315883,0.35,0.187,7.40193141688913e-18,"2","Wwp1"
3.48381770255018e-22,0.980101165009271,0.312,0.112,8.49563784943888e-18,"2","Itgb2"
3.91418837472439e-22,1.58781002070535,0.272,0.133,9.54513977060289e-18,"2","Pld3"
4.32916300420697e-22,0.793002763880436,0.717,0.623,1.05570969020591e-17,"2","Bri3"
